fecha,presentacion,origen,destino,precio_minimo,precio_maximo,precio_frecuente,obs,fecha_inicio_query,fecha_final_query,producto_id,origen_id,destino_id,origen_query,destino_query,precios_por_id,registros_por_pagina,fuente,fecha_extraccion
06/03/2026,Kilogramo,Jalisco,Sinaloa: Central de Abasto de Culiacán,58.0,58.0,58.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
09/03/2026,Kilogramo,Jalisco,Sinaloa: Central de Abasto de Culiacán,58.0,58.0,58.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
10/03/2026,Kilogramo,Jalisco,Sinaloa: Central de Abasto de Culiacán,62.0,62.0,62.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
11/03/2026,Kilogramo,Jalisco,Sinaloa: Central de Abasto de Culiacán,62.0,62.0,62.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
12/03/2026,Kilogramo,Jalisco,Sinaloa: Central de Abasto de Culiacán,62.0,62.0,62.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
13/03/2026,Kilogramo,Jalisco,Sinaloa: Central de Abasto de Culiacán,62.0,62.0,62.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
03/03/2026,Caja de 10 kg.,Jalisco,Sinaloa: Zona de Abasto de Mazatlán,59.0,59.0,59.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
04/03/2026,Caja de 10 kg.,Jalisco,Sinaloa: Zona de Abasto de Mazatlán,59.0,59.0,59.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
05/03/2026,Caja de 10 kg.,Jalisco,Sinaloa: Zona de Abasto de Mazatlán,59.0,59.0,59.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
06/03/2026,Caja de 10 kg.,Jalisco,Sinaloa: Zona de Abasto de Mazatlán,59.0,59.0,59.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
09/03/2026,Caja de 10 kg.,Jalisco,Sinaloa: Zona de Abasto de Mazatlán,59.0,59.0,59.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
10/03/2026,Caja de 10 kg.,Jalisco,Sinaloa: Zona de Abasto de Mazatlán,61.0,61.0,61.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
11/03/2026,Caja de 10 kg.,Jalisco,Sinaloa: Zona de Abasto de Mazatlán,63.0,63.0,63.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
12/03/2026,Caja de 10 kg.,Jalisco,Sinaloa: Zona de Abasto de Mazatlán,63.0,63.0,63.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
13/03/2026,Caja de 10 kg.,Jalisco,Sinaloa: Zona de Abasto de Mazatlán,63.0,63.0,63.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
03/03/2026,Caja de 10 kg.,Michoacán,Sonora: Central de Abasto de Cd. Obregón,32.0,33.0,32.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
04/03/2026,Caja de 10 kg.,Michoacán,Sonora: Central de Abasto de Cd. Obregón,32.0,33.0,32.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
05/03/2026,Caja de 10 kg.,Michoacán,Sonora: Central de Abasto de Cd. Obregón,32.0,33.0,32.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
06/03/2026,Caja de 10 kg.,Michoacán,Sonora: Central de Abasto de Cd. Obregón,32.0,33.0,32.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
09/03/2026,Caja de 10 kg.,Michoacán,Sonora: Central de Abasto de Cd. Obregón,32.0,33.0,33.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
10/03/2026,Caja de 10 kg.,Michoacán,Sonora: Central de Abasto de Cd. Obregón,32.0,33.0,33.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
11/03/2026,Caja de 10 kg.,Michoacán,Sonora: Central de Abasto de Cd. Obregón,32.0,33.0,33.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
12/03/2026,Caja de 10 kg.,Michoacán,Sonora: Central de Abasto de Cd. Obregón,35.0,37.0,35.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
13/03/2026,Caja de 10 kg.,Michoacán,Sonora: Central de Abasto de Cd. Obregón,35.0,37.0,35.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
03/03/2026,Kilogramo,Michoacán,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",31.0,35.0,35.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
04/03/2026,Kilogramo,Michoacán,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",35.0,41.0,41.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
05/03/2026,Kilogramo,Michoacán,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",35.0,41.0,41.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
06/03/2026,Kilogramo,Michoacán,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",36.0,38.0,38.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
09/03/2026,Kilogramo,Michoacán,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",32.0,37.0,37.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
10/03/2026,Kilogramo,Michoacán,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",32.0,37.0,37.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
11/03/2026,Kilogramo,Michoacán,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",32.0,38.0,38.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
12/03/2026,Kilogramo,Michoacán,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",32.0,38.0,38.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
13/03/2026,Kilogramo,Michoacán,"Sonora: Mercado de Abasto ""Francisco I. Madero"" de Hermosillo",36.0,42.0,42.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
03/03/2026,Caja de 10 kg.,Michoacán,Tabasco: Central de Abasto de Villahermosa,30.0,36.0,33.33,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
04/03/2026,Caja de 10 kg.,Michoacán,Tabasco: Central de Abasto de Villahermosa,30.0,36.0,33.33,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
05/03/2026,Caja de 10 kg.,Michoacán,Tabasco: Central de Abasto de Villahermosa,30.0,36.0,33.33,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
06/03/2026,Caja de 10 kg.,Michoacán,Tabasco: Central de Abasto de Villahermosa,30.0,36.0,33.33,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
09/03/2026,Caja de 10 kg.,Michoacán,Tabasco: Central de Abasto de Villahermosa,33.0,35.0,35.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
10/03/2026,Caja de 10 kg.,Michoacán,Tabasco: Central de Abasto de Villahermosa,33.0,35.0,35.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
11/03/2026,Caja de 10 kg.,Michoacán,Tabasco: Central de Abasto de Villahermosa,33.0,35.0,35.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
12/03/2026,Caja de 10 kg.,Michoacán,Tabasco: Central de Abasto de Villahermosa,33.0,35.0,35.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
13/03/2026,Caja de 10 kg.,Michoacán,Tabasco: Central de Abasto de Villahermosa,33.0,35.0,35.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
03/03/2026,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,65.0,90.0,86.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
04/03/2026,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,65.0,90.0,86.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
05/03/2026,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,65.0,90.0,86.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
06/03/2026,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,65.0,90.0,86.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
09/03/2026,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,65.0,90.0,86.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
10/03/2026,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,65.0,90.0,86.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
11/03/2026,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,65.0,90.0,86.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
12/03/2026,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,65.0,90.0,86.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
13/03/2026,Caja de 10 kg.,Nuevo León,Tamaulipas: Módulo de Abasto de Reynosa,65.0,90.0,86.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
03/03/2026,Caja de 10 kg.,Jalisco,"Tamaulipas: Módulo de Abasto de Tampico, Madero y Altamira",35.1,42.4,42.4,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
04/03/2026,Caja de 10 kg.,Jalisco,"Tamaulipas: Módulo de Abasto de Tampico, Madero y Altamira",35.1,42.4,42.4,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
05/03/2026,Caja de 10 kg.,Jalisco,"Tamaulipas: Módulo de Abasto de Tampico, Madero y Altamira",34.8,42.0,42.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
06/03/2026,Caja de 10 kg.,Jalisco,"Tamaulipas: Módulo de Abasto de Tampico, Madero y Altamira",34.8,42.0,42.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
09/03/2026,Caja de 10 kg.,Jalisco,"Tamaulipas: Módulo de Abasto de Tampico, Madero y Altamira",34.8,42.0,42.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
10/03/2026,Caja de 10 kg.,Jalisco,"Tamaulipas: Módulo de Abasto de Tampico, Madero y Altamira",34.2,41.5,41.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
11/03/2026,Caja de 10 kg.,Jalisco,"Tamaulipas: Módulo de Abasto de Tampico, Madero y Altamira",34.2,41.5,41.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
12/03/2026,Caja de 10 kg.,Jalisco,"Tamaulipas: Módulo de Abasto de Tampico, Madero y Altamira",34.2,41.5,41.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
13/03/2026,Caja de 10 kg.,Jalisco,"Tamaulipas: Módulo de Abasto de Tampico, Madero y Altamira",35.9,42.5,42.5,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
03/03/2026,Caja de 18 kg.,México,Veracruz: Central de Abasto de Jalapa,45.0,55.0,55.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
04/03/2026,Caja de 18 kg.,México,Veracruz: Central de Abasto de Jalapa,45.0,55.0,55.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
05/03/2026,Caja de 18 kg.,México,Veracruz: Central de Abasto de Jalapa,45.0,50.0,50.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
06/03/2026,Caja de 18 kg.,México,Veracruz: Central de Abasto de Jalapa,45.0,50.0,50.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
09/03/2026,Caja de 18 kg.,México,Veracruz: Central de Abasto de Jalapa,33.33,44.44,44.44,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
10/03/2026,Caja de 18 kg.,México,Veracruz: Central de Abasto de Jalapa,33.33,44.44,44.44,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
11/03/2026,Caja de 18 kg.,México,Veracruz: Central de Abasto de Jalapa,33.33,44.44,44.44,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
12/03/2026,Caja de 18 kg.,México,Veracruz: Central de Abasto de Jalapa,35.0,45.0,45.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
13/03/2026,Caja de 18 kg.,México,Veracruz: Central de Abasto de Jalapa,35.0,45.0,45.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
03/03/2026,Caja de 10 kg.,Puebla,Veracruz: Central de Abasto de Minatitlán,42.0,50.0,47.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
04/03/2026,Caja de 10 kg.,Puebla,Veracruz: Central de Abasto de Minatitlán,42.0,50.0,47.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
05/03/2026,Caja de 10 kg.,Puebla,Veracruz: Central de Abasto de Minatitlán,42.0,50.0,47.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
06/03/2026,Caja de 10 kg.,Puebla,Veracruz: Central de Abasto de Minatitlán,42.0,50.0,47.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
09/03/2026,Caja de 10 kg.,Puebla,Veracruz: Central de Abasto de Minatitlán,45.0,50.0,48.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
10/03/2026,Caja de 10 kg.,Puebla,Veracruz: Central de Abasto de Minatitlán,45.0,50.0,48.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
11/03/2026,Caja de 10 kg.,Puebla,Veracruz: Central de Abasto de Minatitlán,45.0,50.0,48.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
12/03/2026,Caja de 10 kg.,Puebla,Veracruz: Central de Abasto de Minatitlán,45.0,50.0,48.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
13/03/2026,Caja de 10 kg.,Puebla,Veracruz: Central de Abasto de Minatitlán,42.0,48.0,45.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
03/03/2026,Caja de 9 kg.,Puebla,Veracruz: Mercado Malibrán,50.0,64.44,55.56,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
04/03/2026,Caja de 9 kg.,Puebla,Veracruz: Mercado Malibrán,50.0,64.44,55.56,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
05/03/2026,Caja de 9 kg.,Puebla,Veracruz: Mercado Malibrán,50.0,64.44,55.56,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
06/03/2026,Caja de 9 kg.,Puebla,Veracruz: Mercado Malibrán,50.0,64.44,55.56,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
09/03/2026,Caja de 9 kg.,Puebla,Veracruz: Mercado Malibrán,50.0,64.44,55.56,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
10/03/2026,Caja de 9 kg.,Puebla,Veracruz: Mercado Malibrán,50.0,64.44,55.56,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
11/03/2026,Caja de 9 kg.,Puebla,Veracruz: Mercado Malibrán,50.0,64.44,55.56,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
12/03/2026,Caja de 9 kg.,Puebla,Veracruz: Mercado Malibrán,50.0,64.44,55.56,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
13/03/2026,Caja de 9 kg.,Puebla,Veracruz: Mercado Malibrán,50.0,64.44,55.56,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
03/03/2026,Caja de 9 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,46.67,46.67,46.67,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
04/03/2026,Caja de 9 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,50.0,50.0,50.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
05/03/2026,Caja de 9 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,50.0,50.0,50.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
06/03/2026,Caja de 9 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,50.0,50.0,50.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
09/03/2026,Caja de 9 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,50.0,50.0,50.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
10/03/2026,Caja de 9 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,50.0,50.0,50.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
11/03/2026,Caja de 9 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,50.0,50.0,50.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
12/03/2026,Caja de 9 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,50.0,50.0,50.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
13/03/2026,Caja de 9 kg.,Distrito Federal,Yucatán: Central de Abasto de Mérida,50.0,50.0,50.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
03/03/2026,Caja de 10 kg.,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,65.0,65.0,65.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
04/03/2026,Caja de 10 kg.,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,65.0,65.0,65.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
05/03/2026,Caja de 10 kg.,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,65.0,65.0,65.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
06/03/2026,Caja de 10 kg.,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,65.0,65.0,65.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
09/03/2026,Caja de 10 kg.,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,65.0,65.0,65.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
10/03/2026,Caja de 10 kg.,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,65.0,65.0,65.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
11/03/2026,Caja de 10 kg.,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,65.0,65.0,65.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
12/03/2026,Caja de 10 kg.,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,65.0,65.0,65.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
13/03/2026,Caja de 10 kg.,Distrito Federal,Yucatán: Centro Mayorista Oxkutzcab,65.0,65.0,65.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
03/03/2026,Caja de 9 kg.,Distrito Federal,"Yucatán: Mercado ""Casa del Pueblo""",50.0,50.0,50.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
04/03/2026,Caja de 9 kg.,Distrito Federal,"Yucatán: Mercado ""Casa del Pueblo""",53.33,53.33,53.33,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
05/03/2026,Caja de 9 kg.,Distrito Federal,"Yucatán: Mercado ""Casa del Pueblo""",53.33,53.33,53.33,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
06/03/2026,Caja de 9 kg.,Distrito Federal,"Yucatán: Mercado ""Casa del Pueblo""",53.33,53.33,53.33,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
09/03/2026,Caja de 9 kg.,Distrito Federal,"Yucatán: Mercado ""Casa del Pueblo""",53.33,53.33,53.33,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
10/03/2026,Caja de 9 kg.,Distrito Federal,"Yucatán: Mercado ""Casa del Pueblo""",53.33,53.33,53.33,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
11/03/2026,Caja de 9 kg.,Distrito Federal,"Yucatán: Mercado ""Casa del Pueblo""",53.33,53.33,53.33,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
12/03/2026,Caja de 9 kg.,Distrito Federal,"Yucatán: Mercado ""Casa del Pueblo""",53.33,53.33,53.33,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
13/03/2026,Caja de 9 kg.,Distrito Federal,"Yucatán: Mercado ""Casa del Pueblo""",53.33,53.33,53.33,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
03/03/2026,Kilogramo,Jalisco,Zacatecas: Mercado de Abasto de Zacatecas,44.0,44.0,44.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
04/03/2026,Kilogramo,Jalisco,Zacatecas: Mercado de Abasto de Zacatecas,44.0,44.0,44.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
05/03/2026,Kilogramo,Jalisco,Zacatecas: Mercado de Abasto de Zacatecas,44.0,44.0,44.0,,2026-03-03,2026-03-16,133,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-04-07T23:40:16
