fecha,presentacion,origen,destino,precio_minimo,precio_maximo,precio_frecuente,obs,fecha_inicio_query,fecha_final_query,producto_id,origen_id,destino_id,origen_query,destino_query,precios_por_id,registros_por_pagina,fuente,fecha_extraccion
09/03/2026,Arpilla de 30 kg.,México,Hidalgo: Central de Abasto de Pachuca,22.0,28.0,22.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
10/03/2026,Arpilla de 30 kg.,México,Hidalgo: Central de Abasto de Pachuca,22.0,28.0,22.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
11/03/2026,Arpilla de 30 kg.,México,Hidalgo: Central de Abasto de Pachuca,24.0,28.0,24.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
12/03/2026,Arpilla de 30 kg.,México,Hidalgo: Central de Abasto de Pachuca,24.0,28.0,24.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
13/03/2026,Arpilla de 30 kg.,México,Hidalgo: Central de Abasto de Pachuca,24.0,28.0,24.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
03/03/2026,Arpilla de 30 kg.,Sinaloa,Jalisco: Mercado de Abasto de Guadalajara,30.0,31.67,30.83,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
04/03/2026,Arpilla de 30 kg.,Sinaloa,Jalisco: Mercado de Abasto de Guadalajara,30.0,31.67,30.83,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
05/03/2026,Arpilla de 30 kg.,Sinaloa,Jalisco: Mercado de Abasto de Guadalajara,30.0,31.67,30.83,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
06/03/2026,Arpilla de 30 kg.,Sinaloa,Jalisco: Mercado de Abasto de Guadalajara,30.0,31.67,30.83,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
09/03/2026,Arpilla de 30 kg.,Sinaloa,Jalisco: Mercado de Abasto de Guadalajara,30.0,31.67,30.83,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
10/03/2026,Arpilla de 30 kg.,Sinaloa,Jalisco: Mercado de Abasto de Guadalajara,30.0,31.67,30.83,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
11/03/2026,Arpilla de 30 kg.,Sinaloa,Jalisco: Mercado de Abasto de Guadalajara,30.0,31.67,30.83,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
12/03/2026,Arpilla de 30 kg.,Sinaloa,Jalisco: Mercado de Abasto de Guadalajara,30.0,31.67,30.83,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
13/03/2026,Arpilla de 30 kg.,Sinaloa,Jalisco: Mercado de Abasto de Guadalajara,30.0,31.67,30.83,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
03/03/2026,Arpilla de 30 kg.,Sinaloa,Jalisco: Mercado Felipe Ángeles de Guadalajara,35.0,35.0,35.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
04/03/2026,Arpilla de 30 kg.,Sinaloa,Jalisco: Mercado Felipe Ángeles de Guadalajara,35.0,35.0,35.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
05/03/2026,Arpilla de 30 kg.,Sinaloa,Jalisco: Mercado Felipe Ángeles de Guadalajara,35.0,35.0,35.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
06/03/2026,Arpilla de 30 kg.,Sinaloa,Jalisco: Mercado Felipe Ángeles de Guadalajara,35.0,35.0,35.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
09/03/2026,Arpilla de 30 kg.,Sinaloa,Jalisco: Mercado Felipe Ángeles de Guadalajara,35.0,35.0,35.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
10/03/2026,Arpilla de 30 kg.,Sinaloa,Jalisco: Mercado Felipe Ángeles de Guadalajara,35.0,35.0,35.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
11/03/2026,Arpilla de 30 kg.,Sinaloa,Jalisco: Mercado Felipe Ángeles de Guadalajara,29.5,29.5,29.5,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
12/03/2026,Arpilla de 30 kg.,Sinaloa,Jalisco: Mercado Felipe Ángeles de Guadalajara,29.5,29.5,29.5,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
13/03/2026,Arpilla de 30 kg.,Sinaloa,Jalisco: Mercado Felipe Ángeles de Guadalajara,29.5,29.5,29.5,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
03/03/2026,Arpilla de 30 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,34.0,35.0,34.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
04/03/2026,Arpilla de 30 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,34.0,35.0,34.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
05/03/2026,Arpilla de 30 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,30.0,34.0,34.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
06/03/2026,Arpilla de 30 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,30.0,34.0,34.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
09/03/2026,Arpilla de 30 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,30.0,32.0,32.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
10/03/2026,Arpilla de 30 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,32.0,35.0,32.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
11/03/2026,Arpilla de 30 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,32.0,35.0,32.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
12/03/2026,Arpilla de 30 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,32.0,35.0,32.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
13/03/2026,Arpilla de 30 kg.,Distrito Federal,México: Central de Abasto de Ecatepec,32.0,35.0,32.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
03/03/2026,Arpilla de 30 kg.,Michoacán,México: Central de Abasto de Toluca,14.0,16.0,15.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
04/03/2026,Arpilla de 30 kg.,Michoacán,México: Central de Abasto de Toluca,14.0,16.0,15.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
05/03/2026,Arpilla de 30 kg.,Michoacán,México: Central de Abasto de Toluca,20.0,26.0,25.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
06/03/2026,Arpilla de 30 kg.,Michoacán,México: Central de Abasto de Toluca,20.0,25.0,25.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
09/03/2026,Arpilla de 30 kg.,Michoacán,México: Central de Abasto de Toluca,20.0,26.0,25.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
10/03/2026,Arpilla de 30 kg.,Michoacán,México: Central de Abasto de Toluca,30.0,35.0,30.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
11/03/2026,Arpilla de 30 kg.,Michoacán,México: Central de Abasto de Toluca,25.0,30.0,26.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
12/03/2026,Arpilla de 30 kg.,Michoacán,México: Central de Abasto de Toluca,25.0,35.0,30.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
13/03/2026,Arpilla de 30 kg.,Michoacán,México: Central de Abasto de Toluca,25.0,30.0,30.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
03/03/2026,Kilogramo,Jalisco,Michoacán: Mercado de Abasto de Morelia,25.0,27.0,27.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
04/03/2026,Kilogramo,Jalisco,Michoacán: Mercado de Abasto de Morelia,25.0,27.0,27.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
05/03/2026,Kilogramo,Jalisco,Michoacán: Mercado de Abasto de Morelia,25.0,27.0,26.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
06/03/2026,Kilogramo,Jalisco,Michoacán: Mercado de Abasto de Morelia,25.0,27.0,26.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
09/03/2026,Kilogramo,Jalisco,Michoacán: Mercado de Abasto de Morelia,25.0,27.0,26.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
10/03/2026,Kilogramo,Jalisco,Michoacán: Mercado de Abasto de Morelia,25.0,27.0,26.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
11/03/2026,Kilogramo,Jalisco,Michoacán: Mercado de Abasto de Morelia,25.0,27.0,26.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
12/03/2026,Kilogramo,Jalisco,Michoacán: Mercado de Abasto de Morelia,25.0,27.0,26.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
13/03/2026,Kilogramo,Jalisco,Michoacán: Mercado de Abasto de Morelia,25.0,27.0,26.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
09/03/2026,Kilogramo,Zacatecas,"Morelos: Mercado ""Adolfo López Mateos"" de Cuernavaca",28.0,30.0,30.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
03/03/2026,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,33.0,35.0,34.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
04/03/2026,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,32.0,34.0,33.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
05/03/2026,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,32.0,34.0,33.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
06/03/2026,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,33.0,35.0,34.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
09/03/2026,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,32.0,34.0,33.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
10/03/2026,Kilogramo,Nayarit,Nayarit: Mercado de abasto 'Adolfo López Mateos' de Tepic,32.0,34.0,33.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
03/03/2026,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,30.0,32.0,31.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
04/03/2026,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,33.0,35.0,34.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
05/03/2026,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,33.0,35.0,34.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
06/03/2026,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,33.0,35.0,34.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
09/03/2026,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,33.0,35.0,34.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
10/03/2026,Kilogramo,Nayarit,Nayarit: Nayarabastos de Tepic,32.0,34.0,33.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
03/03/2026,Kilogramo,Sinaloa,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",26.0,32.0,28.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
04/03/2026,Kilogramo,Sinaloa,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",26.0,31.0,27.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
05/03/2026,Kilogramo,Sinaloa,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",26.0,31.0,27.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
06/03/2026,Kilogramo,Sinaloa,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",26.0,31.0,27.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
09/03/2026,Kilogramo,Sinaloa,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",26.0,31.0,27.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
10/03/2026,Kilogramo,Tamaulipas,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",26.0,31.0,27.0,Cambio de orígen,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
11/03/2026,Kilogramo,Tamaulipas,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",26.0,31.0,27.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
12/03/2026,Kilogramo,Tamaulipas,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",30.0,35.0,33.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
13/03/2026,Kilogramo,Tamaulipas,"Nuevo León: Mercado de Abasto ""Estrella"" de San Nicolás de los Garza",30.0,35.0,33.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
03/03/2026,Kilogramo,Puebla,Oaxaca: Módulo de Abasto de Oaxaca,17.0,18.0,18.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
06/03/2026,Kilogramo,Puebla,Oaxaca: Módulo de Abasto de Oaxaca,16.0,18.0,17.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
10/03/2026,Kilogramo,Puebla,Oaxaca: Módulo de Abasto de Oaxaca,17.0,18.0,18.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
13/03/2026,Kilogramo,Puebla,Oaxaca: Módulo de Abasto de Oaxaca,30.0,35.0,30.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
03/03/2026,Arpilla de 26 kg.,Michoacán,Puebla: Central de Abasto de Puebla,25.0,27.0,26.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
04/03/2026,Arpilla de 26 kg.,Michoacán,Puebla: Central de Abasto de Puebla,24.0,26.0,25.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
05/03/2026,Arpilla de 26 kg.,Michoacán,Puebla: Central de Abasto de Puebla,24.0,26.0,25.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
06/03/2026,Arpilla de 26 kg.,Michoacán,Puebla: Central de Abasto de Puebla,24.0,26.0,25.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
09/03/2026,Arpilla de 26 kg.,Michoacán,Puebla: Central de Abasto de Puebla,29.0,31.0,30.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
10/03/2026,Arpilla de 26 kg.,Michoacán,Puebla: Central de Abasto de Puebla,29.0,31.0,30.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
11/03/2026,Arpilla de 26 kg.,Michoacán,Puebla: Central de Abasto de Puebla,33.0,37.0,35.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
12/03/2026,Arpilla de 26 kg.,Michoacán,Puebla: Central de Abasto de Puebla,33.0,37.0,35.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
13/03/2026,Arpilla de 26 kg.,Michoacán,Puebla: Central de Abasto de Puebla,25.0,27.0,26.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
03/03/2026,Kilogramo,Jalisco,Querétaro: Mercado de Abasto de Querétaro,32.0,34.0,32.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
04/03/2026,Kilogramo,Jalisco,Querétaro: Mercado de Abasto de Querétaro,28.0,29.0,28.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
05/03/2026,Kilogramo,Jalisco,Querétaro: Mercado de Abasto de Querétaro,28.0,29.0,28.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
06/03/2026,Kilogramo,Jalisco,Querétaro: Mercado de Abasto de Querétaro,29.0,30.0,29.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
09/03/2026,Kilogramo,Jalisco,Querétaro: Mercado de Abasto de Querétaro,30.0,33.0,30.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
10/03/2026,Kilogramo,Jalisco,Querétaro: Mercado de Abasto de Querétaro,29.0,31.0,30.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
11/03/2026,Kilogramo,Jalisco,Querétaro: Mercado de Abasto de Querétaro,30.0,31.0,31.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
12/03/2026,Kilogramo,Jalisco,Querétaro: Mercado de Abasto de Querétaro,30.0,31.0,31.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
13/03/2026,Kilogramo,Jalisco,Querétaro: Mercado de Abasto de Querétaro,27.0,29.0,28.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
03/03/2026,Kilogramo,Yucatán,"Quintana Roo: Mercado de Chetumal, Quintana Roo",70.0,70.0,70.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
04/03/2026,Kilogramo,Yucatán,"Quintana Roo: Mercado de Chetumal, Quintana Roo",70.0,70.0,70.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
05/03/2026,Kilogramo,Yucatán,"Quintana Roo: Mercado de Chetumal, Quintana Roo",70.0,70.0,70.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
06/03/2026,Kilogramo,Yucatán,"Quintana Roo: Mercado de Chetumal, Quintana Roo",70.0,70.0,70.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
09/03/2026,Kilogramo,Yucatán,"Quintana Roo: Mercado de Chetumal, Quintana Roo",70.0,70.0,70.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
10/03/2026,Kilogramo,Yucatán,"Quintana Roo: Mercado de Chetumal, Quintana Roo",70.0,70.0,70.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
11/03/2026,Kilogramo,Yucatán,"Quintana Roo: Mercado de Chetumal, Quintana Roo",70.0,70.0,70.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
12/03/2026,Kilogramo,Yucatán,"Quintana Roo: Mercado de Chetumal, Quintana Roo",70.0,70.0,70.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
13/03/2026,Kilogramo,Yucatán,"Quintana Roo: Mercado de Chetumal, Quintana Roo",50.0,50.0,50.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
03/03/2026,Kilogramo,Zacatecas,San Luis Potosí: Centro de Abasto de San Luis Potosí,20.0,25.0,23.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
04/03/2026,Kilogramo,Zacatecas,San Luis Potosí: Centro de Abasto de San Luis Potosí,20.0,25.0,23.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
05/03/2026,Kilogramo,Zacatecas,San Luis Potosí: Centro de Abasto de San Luis Potosí,24.0,25.0,24.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
06/03/2026,Kilogramo,Zacatecas,San Luis Potosí: Centro de Abasto de San Luis Potosí,24.0,25.0,24.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
09/03/2026,Kilogramo,Zacatecas,San Luis Potosí: Centro de Abasto de San Luis Potosí,30.0,31.0,30.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
10/03/2026,Kilogramo,Zacatecas,San Luis Potosí: Centro de Abasto de San Luis Potosí,30.0,31.0,30.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
11/03/2026,Kilogramo,Zacatecas,San Luis Potosí: Centro de Abasto de San Luis Potosí,30.0,31.0,30.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
12/03/2026,Kilogramo,Zacatecas,San Luis Potosí: Centro de Abasto de San Luis Potosí,30.0,31.0,30.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
13/03/2026,Kilogramo,Zacatecas,San Luis Potosí: Centro de Abasto de San Luis Potosí,30.0,31.0,30.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
03/03/2026,Kilogramo,Sinaloa,Sinaloa: Central de Abasto de Culiacán,15.0,15.0,15.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
04/03/2026,Kilogramo,Sinaloa,Sinaloa: Central de Abasto de Culiacán,18.0,18.0,18.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
05/03/2026,Kilogramo,Sinaloa,Sinaloa: Central de Abasto de Culiacán,18.0,18.0,18.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
06/03/2026,Kilogramo,Sinaloa,Sinaloa: Central de Abasto de Culiacán,18.0,18.0,18.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
09/03/2026,Kilogramo,Sinaloa,Sinaloa: Central de Abasto de Culiacán,18.0,18.0,18.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
10/03/2026,Kilogramo,Sinaloa,Sinaloa: Central de Abasto de Culiacán,18.0,18.0,18.0,,2026-03-03,2026-03-16,233,-1,-1,-1,-1,2,,sniim_frutas_hortalizas,2026-03-16T22:34:36
